number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_split0_test_score,user_attrs_split1_test_score,user_attrs_split2_test_score,user_attrs_split3_test_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,state,key
15,-2.2065019388297418,2023-04-25 17:13:22.065054,2023-04-25 17:13:29.791442,0 days 00:00:07.726388,0.002266891430414976,29,396,6,0.0010435107699601036,56.11298986815942,1.9007261395454407,0.027021706104278564,-2.2065019388297418,-2.777582622520123,-2.563502850885123,-2.03090075772888,-1.4540215241848415,0.04443512959059792,0.0018069170025839364,0.512504962834709,COMPLETE,1_3
16,-2.1582722013448916,2023-04-25 17:13:23.723376,2023-04-25 17:13:30.638579,0 days 00:00:06.915203,0.0003328050898048858,4,417,5,0.0022114629431797092,8.504795841956366,1.6994847655296326,0.025180578231811523,-2.1582722013448916,-2.27844212251482,-2.8136955270820834,-1.996588837950134,-1.5443623178325288,0.004811094957012306,0.0007488895128677625,0.46017589054273367,COMPLETE,1_3
17,-2.1482623120126485,2023-04-25 17:13:24.096745,2023-04-25 17:13:43.223798,0 days 00:00:19.127053,0.0003300964697960155,-1,437,16,0.005134882822091962,28.251895591135224,4.735074043273926,0.04262822866439819,-2.1482623120126485,-2.2603423003575895,-2.8399560015935723,-1.9840690572645285,-1.5086818888349038,0.22163119480862745,0.007132604355953259,0.4814105905073333,COMPLETE,1_3
18,-2.2063227939011076,2023-04-25 17:13:29.792997,2023-04-25 17:13:33.699856,0 days 00:00:03.906859,0.00017367204694847236,1,480,16,0.15719164321008786,12.423011010936046,0.9502710700035095,0.02265375852584839,-2.2063227939011076,-2.2682766698425847,-2.9077717619964774,-2.0289042126016046,-1.6203385311637648,0.04449650620451962,0.0015053871651570553,0.4665629236106279,COMPLETE,1_3
19,-2.1454076744288897,2023-04-25 17:13:30.640011,2023-04-25 17:13:51.879459,0 days 00:00:21.239448,0.00031535436818243317,-1,485,16,2.1172480525264206,6.812649609675745,5.262720763683319,0.04285454750061035,-2.1454076744288897,-2.2648766391346156,-2.8357477250058825,-1.9807591835855094,-1.500247149989552,0.05096577308019894,0.004858288439804704,0.48326582922609657,COMPLETE,1_3
20,-2.170253399042663,2023-04-25 17:13:33.701672,2023-04-25 17:13:50.080829,0 days 00:00:16.379157,0.0002440018957007186,8,345,17,37.5765343944237,4.687948763016276e-05,4.0560038685798645,0.03469043970108032,-2.170253399042663,-2.2393942093888923,-2.868775565251513,-1.9943426710899157,-1.5785011504403321,0.14065145306889745,0.004866815774182819,0.46739409930892845,COMPLETE,1_3
21,-2.513438772166902,2023-04-25 17:13:43.225334,2023-04-25 17:13:57.539258,0 days 00:00:14.313924,0.02422328579485531,8,327,17,7.342314925493569,1.2050229196783246e-05,3.5416192412376404,0.032633960247039795,-2.513438772166902,-3.396408922700347,-2.4544876128541215,-2.2593332723505144,-1.9435252807626255,0.1554154233968025,0.0032924030221673714,0.5414061596063817,COMPLETE,1_3
22,-2.505543749219606,2023-04-25 17:13:44.907532,2023-04-25 17:14:00.363626,0 days 00:00:15.456094,0.016733949321917164,7,333,17,12.823917348187859,0.00019523817734282419,3.827931046485901,0.03242814540863037,-2.505543749219606,-3.3824443268041517,-2.448230531195241,-2.261149026891991,-1.9303511119870416,0.174054887692002,0.0027782751885686665,0.5391694488184032,COMPLETE,1_3
23,-2.5350676612229437,2023-04-25 17:13:50.082836,2023-04-25 17:14:15.792449,0 days 00:00:25.709613,0.021037838022885075,-1,500,19,6.483615960311362,1.0034418621937218e-07,6.368357062339783,0.05412071943283081,-2.5350676612229437,-3.4254496263849963,-2.473210343797118,-2.2694369821967477,-1.9721736925129134,0.17041219679360536,0.011474943477620242,0.5440624158253822,COMPLETE,1_3
24,-2.51151402462714,2023-04-25 17:13:51.881293,2023-04-25 17:14:06.976367,0 days 00:00:15.095074,0.040419562544806505,-1,497,11,5.493566623537496,1.3857105240846317,3.731715440750122,0.03848528861999512,-2.51151402462714,-3.354373275224271,-2.472008457489625,-2.2683400840980035,-1.9513342816966603,0.19357786174479874,0.002004902482060132,0.5207944210276595,COMPLETE,1_3
25,-2.195713362885132,2023-04-25 17:13:57.541826,2023-04-25 17:14:13.338984,0 days 00:00:15.797158,6.19277030972353e-05,0,494,11,3.0259168734632356,0.0025557275339493273,3.9071450233459473,0.037235379219055176,-2.195713362885132,-2.223908644284636,-2.900726911839709,-2.007458621982587,-1.650759273433597,0.12988775756548973,0.004258616607472064,0.4555913424289802,COMPLETE,1_3
26,-2.190577333796612,2023-04-25 17:14:00.365238,2023-04-25 17:14:16.474277,0 days 00:00:16.109039,8.161691492211642e-05,-1,500,11,1.1955389253156536,1.4312129303269396,3.9800827503204346,0.04299354553222656,-2.190577333796612,-2.226286030902561,-2.894414790654861,-2.0048174737064564,-1.6367910399225696,0.08610410298273749,0.004709482847790259,0.45767025838182707,COMPLETE,1_3
27,-2.1313487453039666,2023-04-25 17:14:06.978230,2023-04-25 17:14:27.649931,0 days 00:00:20.671701,0.0006167829542905259,5,455,21,0.4060509623064839,0.0049824607653224315,5.116923272609711,0.04670602083206177,-2.1313487453039666,-2.3255742440767904,-2.779129150911581,-1.9978914566070465,-1.4228001296204476,0.26054122542528424,0.002417866619153002,0.49426586645146814,COMPLETE,1_3
28,-2.1232033630413993,2023-04-25 17:14:13.340501,2023-04-25 17:14:35.844676,0 days 00:00:22.504175,0.0005804638921361969,6,448,21,0.32227183465436177,0.5968346603160571,5.578168988227844,0.043537020683288574,-2.1232033630413993,-2.311390627981475,-2.7910663885409495,-1.9789114965548473,-1.4114449390883261,0.255579354766862,0.004470839316111148,0.5022140142203756,COMPLETE,1_3
29,-2.128190720118452,2023-04-25 17:14:15.794097,2023-04-25 17:14:35.950953,0 days 00:00:20.156856,0.0006853000967095876,5,447,20,0.1938637946174579,0.00513910817482557,4.987826466560364,0.046917498111724854,-2.128190720118452,-2.3424972987172543,-2.7607593468061578,-1.9989366497846275,-1.410569585165769,0.169185158502762,0.004929981304455647,0.49440800082748787,COMPLETE,1_3
30,-2.1416977412819627,2023-04-25 17:14:16.476088,2023-04-25 17:14:28.742688,0 days 00:00:12.266600,0.0006320284275789912,4,442,30,449.61124641441654,0.011818895511100132,3.026912569999695,0.0358007550239563,-2.1416977412819627,-2.3334697579053794,-2.8100294125995156,-1.98562542310603,-1.4376663715169262,0.20043587135502097,0.0017841227590826212,0.5008648688418785,COMPLETE,1_3
31,-2.130156456026026,2023-04-25 17:14:27.651582,2023-04-25 17:14:46.818140,0 days 00:00:19.166558,0.0007483386003175699,5,448,21,430.3451149727422,0.00862502774505309,4.737541019916534,0.04891997575759888,-2.130156456026026,-2.365521806169165,-2.7749846743296613,-1.9787237885131053,-1.401395555092173,0.3991684210618478,0.01403266624537644,0.5062668719876512,COMPLETE,1_3
32,-2.15243711675397,2023-04-25 17:14:28.744147,2023-04-25 17:14:59.299225,0 days 00:00:30.555078,0.0008268231259845128,11,445,29,810.671307451506,0.006118855811887831,7.57731556892395,0.05719727277755737,-2.15243711675397,-2.4208136509941305,-2.7754057945845134,-2.0029325154544253,-1.4105965059828112,0.23073632266553842,0.006531307643263931,0.5081326242448316,COMPLETE,1_3
33,-2.1288709878712653,2023-04-25 17:14:35.846805,2023-04-25 17:15:03.510565,0 days 00:00:27.663760,0.0007621740319271262,11,364,29,0.1784541786586279,0.33044466029921865,6.872233152389526,0.03926628828048706,-2.1288709878712653,-2.341686071730745,-2.7815738552478777,-1.9939133527880657,-1.3983106717183722,0.18996683130695582,0.002954835907855171,0.5057774292622285,COMPLETE,1_3
34,-2.1328285676349177,2023-04-25 17:14:35.952129,2023-04-25 17:15:01.016897,0 days 00:00:25.064768,0.0011434041794579424,10,444,21,0.28013755423556513,0.232620148572113,6.212693393230438,0.04899704456329346,-2.1328285676349177,-2.4912483162830195,-2.691132853451053,-2.006033569796679,-1.3428995310089193,0.2102364776606016,0.0039061356111765033,0.5196713495477959,COMPLETE,1_3
35,-2.1230301898009705,2023-04-25 17:14:46.821663,2023-04-25 17:15:12.593632,0 days 00:00:25.771969,0.0007792929652938114,12,444,21,0.25571560408993005,0.20642814899704448,6.391591727733612,0.04690253734588623,-2.1230301898009705,-2.381140533842543,-2.75547161536996,-1.9827660437864023,-1.372742566204976,0.27105320117359083,0.005292500558458612,0.5121544335587449,COMPLETE,1_3
36,-2.2069315278523813,2023-04-25 17:14:59.300779,2023-04-25 17:15:25.154891,0 days 00:00:25.854112,2.023386488803839e-05,10,459,20,0.25058635566272935,0.2262992285781605,6.411959946155548,0.04667377471923828,-2.2069315278523813,-2.219242883192193,-2.9138720701346226,-2.01410699223964,-1.6805041658430693,0.22724018910267935,0.007176107754364332,0.451171688162878,COMPLETE,1_3
37,-2.2045603142535697,2023-04-25 17:15:01.019191,2023-04-25 17:15:22.675880,0 days 00:00:21.656689,3.574922728285744e-05,16,374,21,0.15983197970204,0.1804596139238135,5.374651312828064,0.03518480062484741,-2.2045603142535697,-2.2201001823663384,-2.9111007031987897,-2.0127675778353895,-1.6742727936137616,0.3928279244409119,0.004217578625869136,0.45205920989426635,COMPLETE,1_3
38,-2.2071224334701114,2023-04-25 17:15:03.512596,2023-04-25 17:15:24.327594,0 days 00:00:20.814998,3.0313777155560204e-05,16,301,26,0.035295622557577025,0.31331364887848034,5.1617390513420105,0.0372922420501709,-2.2071224334701114,-2.219183509818879,-2.9139828981929736,-2.014769242488212,-1.680554083380381,0.20003703494113498,0.006478071188638007,0.4511294613378879,COMPLETE,1_3
39,-2.2050501528105895,2023-04-25 17:15:12.596995,2023-04-25 17:15:33.986236,0 days 00:00:21.389241,4.371482704867933e-05,16,293,27,0.03410069631057268,0.26054574974356015,5.305099964141846,0.037882983684539795,-2.2050501528105895,-2.2200191641855245,-2.9114807800131084,-2.0137916914690996,-1.6749089755746256,0.056855088084883064,0.009040809085342197,0.4519119851218639,COMPLETE,1_3
40,-2.3585511155893575,2023-04-25 17:15:22.677940,2023-04-25 17:15:43.771141,0 days 00:00:21.093201,0.005305424132573951,11,297,27,0.01725616169536526,0.4342039860175329,5.231772780418396,0.037384748458862305,-2.3585511155893575,-3.068582652937671,-2.531447666737631,-2.1828242475206507,-1.651349895161477,0.16898547689751195,0.003367613526217091,0.5160066617215561,COMPLETE,1_3
41,-2.131286244698192,2023-04-25 17:15:24.329561,2023-04-25 17:15:27.722836,0 days 00:00:03.393275,0.005743482482446867,22,40,32,0.020545754414328782,0.0005693945707967082,0.8364514708518982,0.008075535297393799,-2.131286244698192,-2.3149100223791557,-2.7975569770944766,-1.9888994981224102,-1.423778481196726,0.010749189066130777,0.0002933337027583103,0.49961875505053643,COMPLETE,1_3
42,-2.197481745213089,2023-04-25 17:15:25.156671,2023-04-25 17:15:46.380704,0 days 00:00:21.224033,0.00011753584407493324,22,211,39,0.02451513651312729,0.059037627881952236,5.276143550872803,0.025544703006744385,-2.197481745213089,-2.2220932544978744,-2.903094697365301,-2.0099798433139178,-1.6547591856752624,0.2587083171913488,0.002087258972983109,0.45502750040006673,COMPLETE,1_3
43,-2.194556784543873,2023-04-25 17:15:27.724311,2023-04-25 17:15:57.091075,0 days 00:00:29.366764,0.00010386328758601425,20,287,39,0.7640373177998452,0.03444144052272992,7.302695453166962,0.034578800201416016,-2.194556784543873,-2.2229200477371784,-2.899718649658342,-2.0086098757892614,-1.6469785649907103,0.45318945570644154,0.0032356295108328698,0.4562005836567662,COMPLETE,1_3
44,-2.1777309032845094,2023-04-25 17:15:33.987610,2023-04-25 17:16:14.830928,0 days 00:00:40.843318,0.00014894581795872494,12,417,38,0.6272911270872701,0.018357209271017368,10.155631065368652,0.05052834749221802,-2.1777309032845094,-2.2315004067708943,-2.8786455749656352,-2.001360848979915,-1.5994167824215924,0.4758874298121554,0.006054528530667019,0.4636070952131468,COMPLETE,1_3
45,-2.185157832876766,2023-04-25 17:15:43.772738,2023-04-25 17:16:08.250799,0 days 00:00:24.478061,0.00011384717909581027,6,417,24,0.6337866034187262,0.01644871118345719,6.066358029842377,0.048606932163238525,-2.185157832876766,-2.2238467945811826,-2.8881450579730186,-2.005975099389683,-1.6226643795631785,0.16272455382045337,0.006852978881066715,0.4593999378011612,COMPLETE,1_3
46,-2.1298983302670376,2023-04-25 17:15:46.385167,2023-04-25 17:16:12.367467,0 days 00:00:25.982300,0.0005268714255700261,6,412,24,0.8906213847992648,0.026853152005967034,6.423941195011139,0.06486254930496216,-2.1298983302670376,-2.2859450379402673,-2.8068462321131173,-1.9892037115032404,-1.4375983395115257,1.1129932142816967,0.0299399527553765,0.49539965930010393,COMPLETE,1_3
47,-2.135252674480194,2023-04-25 17:15:57.093016,2023-04-25 17:16:20.534793,0 days 00:00:23.441777,0.000543296257024494,13,412,24,46.7311144960898,0.016007625433951005,5.813690960407257,0.04238605499267578,-2.135252674480194,-2.3063789619144552,-2.8060119917076647,-1.9866100618386908,-1.4420096824599653,1.1878858520624869,0.003535920722954807,0.49544998238382926,COMPLETE,1_3
48,-2.1739513741127574,2023-04-25 17:16:08.255174,2023-04-25 17:16:13.999619,0 days 00:00:05.744445,0.001193167453146077,2,468,23,49.99389727012185,0.042510523207670424,1.4001445174217224,0.03048551082611084,-2.1739513741127574,-2.589940399113576,-2.720601722986499,-1.9804796879888444,-1.4047836863621108,0.04946455517947185,0.004482779085495938,0.5246245557673176,COMPLETE,1_3
49,-2.1500639804857506,2023-04-25 17:16:12.370172,2023-04-25 17:16:24.762805,0 days 00:00:12.392633,0.0017359085436476581,13,370,23,35.76792853521692,0.0013489892338381672,3.055202066898346,0.037855684757232666,-2.1500639804857506,-2.576962222697699,-2.655044142827016,-2.0255689857269523,-1.3426805706913358,0.7564296258077176,0.002197661895317803,0.5255031036285874,COMPLETE,1_3
0,-1.3440189338133892,2023-04-25 17:16:31.094016,2023-04-25 17:16:55.101279,0 days 00:00:24.007263,6.87209691455379e-06,19,65,37,5.11839464323857e-06,0.14985201532665746,5.823632001876831,0.17301827669143677,-1.3440189338133892,-1.27587168181249,-1.304832255128861,-1.351822316155207,-1.4435494821569987,0.35918414123552345,0.017887091457070518,0.06353516068121398,COMPLETE,2_0
1,-1.3443181323458302,2023-04-25 17:16:31.096779,2023-04-25 17:16:49.545977,0 days 00:00:18.449198,0.2214181695911187,28,361,24,8002975.022493133,1.589782553807635e-07,4.546786427497864,0.06020921468734741,-1.3443181323458302,-1.276188002429076,-1.3051106722902495,-1.3521570794861886,-1.4438167751778077,0.3978012811483867,0.0030023738016063395,0.06352237508185311,COMPLETE,2_0
2,-1.2520370754367283,2023-04-25 17:16:31.098051,2023-04-25 17:18:07.533122,0 days 00:01:36.435071,0.0005001199169831477,17,340,39,1472.0017383643706,520.7851462192604,23.30493599176407,0.7979714870452881,-1.2520370754367283,-1.193699091565675,-1.2191643596269113,-1.2677221645348233,-1.3275626860195036,2.31923045711068,0.08967472887967524,0.05107366170730382,COMPLETE,2_0
3,-1.3443181323458302,2023-04-25 17:16:31.098924,2023-04-25 17:16:47.451926,0 days 00:00:16.353002,4.1772734244382633e-07,47,317,21,1535099.2379272394,0.007550574599091759,4.017517030239105,0.06552022695541382,-1.3443181323458302,-1.276188002429076,-1.3051106722902495,-1.3521570794861886,-1.4438167751778077,0.5112910253933148,0.021502852166853367,0.06352237508185311,COMPLETE,2_0
4,-1.3376474241506344,2023-04-25 17:16:47.456613,2023-04-25 17:17:15.735912,0 days 00:00:28.279299,8.356492571315679e-05,38,119,23,2.9234692609731536,2.87016512570503e-07,6.817041993141174,0.24780458211898804,-1.3376474241506344,-1.2695466625529541,-1.298797835287604,-1.344545183658366,-1.437700015103614,0.2959234870837386,0.029251092807977063,0.06364963536353001,COMPLETE,2_0
5,-1.3195491937786392,2023-04-25 17:16:49.547649,2023-04-25 17:17:56.472440,0 days 00:01:06.924791,0.0001130457906799979,37,349,18,5.927466529717216e-06,0.18723484077345248,16.085553467273712,0.6411812901496887,-1.3195491937786392,-1.2497046320874425,-1.2839251012045096,-1.3239642496139026,-1.420602792208702,0.6898775478739638,0.08716229484268381,0.06398957189116518,COMPLETE,2_0
6,-1.0796359680301275,2023-04-25 17:16:55.103390,2023-04-25 17:18:24.054741,0 days 00:01:28.951351,0.00476526457087283,24,355,30,1.373014833024243e-07,1094.1252479929333,21.39042693376541,0.8426033854484558,-1.0796359680301275,-1.072255804716059,-0.9352492853840834,-1.1203588411151502,-1.190679940905217,0.7482752847013996,0.07668565943556518,0.09339579385638071,COMPLETE,2_0
7,-1.0789055791836046,2023-04-25 17:17:15.739483,2023-04-25 17:17:22.026218,0 days 00:00:06.286735,0.5797701827800709,23,12,43,0.4066860799476739,571.1677807762942,1.498256504535675,0.06952202320098877,-1.0789055791836046,-1.0332840281303983,-0.8723077467220287,-1.1907383621392185,-1.219292179742773,0.13047730858993595,0.00825392802722692,0.13872541156767082,COMPLETE,2_0
8,-1.2995627354905879,2023-04-25 17:17:22.028285,2023-04-25 17:17:43.928337,0 days 00:00:21.900052,0.0009772122219186303,31,76,30,5.7229662825480725,417.43217500807657,5.317566096782684,0.1534397006034851,-1.2995627354905879,-1.2358477171797315,-1.2640040926421936,-1.301566685040369,-1.3968324471000577,0.4822140397229178,0.018269089297323866,0.06080590688814682,COMPLETE,2_0
9,-1.3442438060319695,2023-04-25 17:17:43.934743,2023-04-25 17:17:47.909678,0 days 00:00:03.974935,1.1309108831228861e-05,39,10,7,133.07993245307554,0.35386196479286486,0.9345015287399292,0.055489182472229004,-1.3442438060319695,-1.2761037922389449,-1.3050473396919793,-1.3520900637683617,-1.443734028428592,0.07674529314244893,0.004895793764351457,0.06352025772588393,COMPLETE,2_0
10,-1.3438175941021653,2023-04-25 17:17:47.911680,2023-04-25 17:18:05.817027,0 days 00:00:17.905347,6.281307471050467e-06,6,188,5,21565.768395480434,55570.17565066448,4.268985033035278,0.20313775539398193,-1.3438175941021653,-1.2756622136970006,-1.3045573473797112,-1.3517500091715047,-1.4433008061604446,0.37928320137789406,0.04748417203663808,0.06353415526538764,COMPLETE,2_0
11,-1.3082336960072876,2023-04-25 17:17:56.477919,2023-04-25 17:19:28.177462,0 days 00:01:31.699543,0.0002077819832218861,21,282,49,0.005600636387557998,222.45299061833057,22.270708680152893,0.6487798690795898,-1.3082336960072876,-1.2425216193684,-1.2688665282897333,-1.310411103140686,-1.4111355332303306,1.2654923293140345,0.10865511466213457,0.06415095501237546,COMPLETE,2_0
12,-1.1255399423547585,2023-04-25 17:18:05.819891,2023-04-25 17:19:24.305076,0 days 00:01:18.485185,0.08031995072132987,41,373,41,6.394624801390417e-06,2.2603366341643317e-05,18.92380529642105,0.6924872398376465,-1.1255399423547585,-1.060368253491308,-0.9847579406420597,-1.172257953740328,-1.284775621545339,1.0762396862335482,0.05430944024807843,0.11358421451796943,COMPLETE,2_0
13,-0.9806582516663045,2023-04-25 17:18:07.535360,2023-04-25 17:19:59.937759,0 days 00:01:52.402399,0.8825206546580305,0,480,50,0.008283544636800779,5408787.246175255,26.670255482196808,1.422483503818512,-0.9806582516663045,-0.8859094333386505,-0.8253355968565376,-1.1035149448000765,-1.1078730316699532,1.335328186249524,0.199826720448302,0.1268659065418911,COMPLETE,2_0
14,-0.9709519830185822,2023-04-25 17:18:24.058848,2023-04-25 17:20:03.082822,0 days 00:01:39.023974,0.5950267486234927,11,495,50,0.003962359706527511,6659839.820721553,23.55103725194931,1.1967166066169739,-0.9709519830185822,-0.8654946995478193,-0.819130502072295,-1.098445790115206,-1.1007369403390082,1.4057297796425416,0.16839725009622478,0.12968211780003885,COMPLETE,2_0
15,-1.0646091413626326,2023-04-25 17:19:24.309139,2023-04-25 17:20:25.676416,0 days 00:01:01.367277,0.019826895705669118,11,497,48,0.000981589751065977,2126638.090238191,14.69294947385788,0.6414501070976257,-1.0646091413626326,-0.9712663571632332,-0.930671083620297,-1.166412242116657,-1.1900868825503426,1.291358702684804,0.0947442965797404,0.11484861071274308,COMPLETE,2_0
16,-1.1951817910335023,2023-04-25 17:19:28.179228,2023-04-25 17:20:13.296866,0 days 00:00:45.117638,0.02097449935014723,11,486,49,0.004874677122070276,7510596.044575073,10.853244304656982,0.4164174199104309,-1.1951817910335023,-1.1133318130175245,-1.1156336529790127,-1.236099938411494,-1.3156617597259788,0.7998889720385165,0.017792130705613772,0.08546496769165032,COMPLETE,2_0
